,Rating,title,date,stock
59995,b,Dahlman Rose Downgrades Allegiant Travel from Hold  to Sell,2012-08-01 06:44:00-04:00,ALGT
59999,g,"Deutsche Bank Upgrades Allegiant Travel from Hold to Buy, Raises PT from $60 to $90",2012-07-11 06:04:00-04:00,ALGT
60003,b,"Sterne Agee Downgrades Allegiant Travel from Buy to Neutral, Raises PT from $68 to $74",2012-07-10 06:33:00-04:00,ALGT
60006,g,Raymond James Upgrades Allegiant Travel from Outperform to Strong Buy,2012-06-08 08:08:00-04:00,ALGT
60139,g,B. Riley FBR: 3 Reasons To Buy Alimera Sciences,2018-06-29 14:50:00-04:00,ALIM
60151,g,Alimera Reports ILUVIEN Is Now Available In Ireland,2017-09-12 16:01:00-04:00,ALIM
60173,b,Alimera Shares Down 11% After Announcing Offering,2016-08-10 16:15:00-04:00,ALIM
60180,g,Alimera Sciences +15% Premarket @$1.95,2016-07-27 07:29:00-04:00,ALIM
60239,g,Alimera Confirms FDA Approval for ILUVIEN,2014-09-26 16:15:00-04:00,ALIM
60241,g,"Alimera, pSivida Have Won FDA Approval for Iluvien in DME",2014-09-26 15:43:00-04:00,ALIM
60305,b,"Credit Suisse Downgrades Alimera Sciences to Neutral, PT Lowered to $2",2011-11-15 05:58:00-05:00,ALIM
60451,b,"Barclays Maintains Alon USA Energy at Underweight, Raises PT from $8 to $14",2012-07-30 12:10:00-04:00,ALJ
60526,b,KB Financial Group (KB) Approaches New Downside Target of $44.61,2010-05-11 13:27:00-04:00,ALJ
60624,g,Deutsche Bank Upgrades Alaska Air Group to Buy,2020-03-25 11:17:00-04:00,ALK
60704,g,Alaska Air Soars In Q3,2019-10-25 10:14:00-04:00,ALK
61052,g,Alaska Air Q2 Adjusted EPS Rises 20.5%,2016-07-21 09:50:00-04:00,ALK
61147,b,Airlines Could Fall 30% In A Recession,2016-02-04 14:18:00-05:00,ALK
61205,g,Alaska Air Group Reports $1B Buyback,2015-08-06 08:16:00-04:00,ALK
61273,g,Stifel Nicolaus Upgrades Alaska Air Group To  Buy,2015-03-02 08:08:00-05:00,ALK
61302,g,Evercore Partners Upgrades Alaska Air To Buy,2015-01-12 08:28:00-05:00,ALK
61335,b,"JP Morgan Downgrades Alaska Air Group, Inc. to Neutral, Lowers PT to $53.50",2014-07-30 06:39:00-04:00,ALK
61346,b,Alaska Air Announces Two For One Split,2014-06-12 08:04:00-04:00,ALK
61373,g,"JP Morgan Upgrades Alaska Air Group, Inc. to Overweight, Raises PT to $97",2014-01-31 07:56:00-05:00,ALK
61383,b,UPDATE: Deutsche Bank Downgrades Alaska Air Group on Growing Competition,2013-12-09 12:39:00-05:00,ALK
61385,b,"Deutsche Bank Downgrades Alaska Air Group, Inc. to Sell, Announces $70.00 PT",2013-12-09 06:45:00-05:00,ALK
61404,b,"Deutsche Bank Downgrades Alaska Air Group, Inc. to Hold",2013-10-08 07:17:00-04:00,ALK
61451,g,UPDATE: Deutsche Bank Upgrades Alaska Air Group to Buy on Stronger Earnings Outlook,2013-04-16 11:07:00-04:00,ALK
61468,g,"Dahlman Rose Maintains Buy on Alaska Air Group, Inc., Raises PT to $63.00",2013-03-04 07:39:00-05:00,ALK
61486,b,"JP Morgan Maintains Alaska Air Group at Neutral, Lowers PT from $41.50 to $41",2012-09-12 07:31:00-04:00,ALK
61488,g,Alaska Air Traffic Rises 8.1%,2012-09-06 08:06:00-04:00,ALK
61514,g,Alaska Airlines Reports Feb Traffic Up 7.2%,2012-03-13 13:37:00-04:00,ALK
61522,g,Dahlman Rose Reiterates Buy Rating on Alaska Air Group,2012-01-27 07:06:00-05:00,ALK
61528,g,Alaska Air Traffic Rose 6.2%,2012-01-05 08:06:00-05:00,ALK
61529,g,Alaska Air Group Reports December Traffic up 6.2%,2012-01-05 08:04:00-05:00,ALK
61548,g,FDA Approves Pfizer's Xalkori,2011-08-26 16:45:00-04:00,ALK
61565,g,J.P. Morgan Raises Alaska Air Group Target from $64 to $66,2011-05-16 07:53:00-04:00,ALK
61625,b,"Benzinga’s Top Downgrades (CAL, ALK, MWW, DBTK, PNRA)",2010-02-04 09:13:00-05:00,ALK
61628,b,Alaska Air Group Inc. (ALK) Downgraded To Hold Rating,2010-01-15 10:57:00-05:00,ALK
61661,b,"JP Morgan Downgrades Alkermes to Neutral, Lowers Price Target to $21",2020-02-14 05:48:00-05:00,ALKS
61770,b,"Goldman Sachs Downgrades Alkermes to Sell, Lowers Price Target to $26",2018-12-19 06:43:00-05:00,ALKS
61779,g,Alkermes Says Plans To Submit New Drug Application For ALKS 3831 In Mid 2019,2018-11-29 07:01:00-05:00,ALKS
61850,g,Citigroup Upgrades Alkermes to Buy,2018-05-16 07:55:00-04:00,ALKS
61877,b,Jefferies Downgrades Alkermes to Hold,2018-02-22 06:32:00-05:00,ALKS
61888,g,Alkermes Reports NDA For 'Initiation With Aripiprazole Lauroxil NanoCrystal Dispersion® Designed to Replace Need for Concomitant Three Weeks of Oral Aripiprazole With First ARISTADA Dose',2017-11-16 07:07:00-05:00,ALKS
61921,g,Alkermes Reports FDA Approved 2-Month ARISTADA for Treatment of Schizophrenia,2017-06-06 07:11:00-04:00,ALKS
61950,g,Alkermes Shares Move Higher on Positive Jim Cramer Comments,2016-10-21 09:36:00-04:00,ALKS
61963,g,Alkermes Reports FDA Submission of sNDA for Two-Month Dosing Option of ARISTADA for Schizophrenia,2016-08-08 07:04:00-04:00,ALKS
62012,g,Alkermes CEO Says Co Not For Sale -Wall Street Journal,2015-06-17 10:29:00-04:00,ALKS
62017,b,US Stock Futures Decline Ahead Of Housing Starts Report,2015-06-16 07:22:00-04:00,ALKS
62062,g,Alkermes Announces Initiation of Clinical Study For ALKS 5461,2014-07-30 07:00:00-04:00,ALKS
62077,g,Alkermes Announces Positive Topline Results From Pivotal Phase 3 Study of Aripiprazole Lauroxil,2014-04-08 07:01:00-04:00,ALKS
62087,b,UBS Downgrades Alkermes plc to Neutral,2013-12-05 07:28:00-05:00,ALKS
62097,g,Alkermes Phase 2 Clinical Study of ALKS 5461 in Major Depressive Disorder Met Primary Endpoint,2013-05-31 07:04:00-04:00,ALKS
62115,g,Alkermes Announces Positive Phase 2 Results from Clinical Study of ALKS 5461 for Major Depressive Disorder,2013-04-17 07:11:00-04:00,ALKS
62118,b,"Bank of America Downgrades Alkermes plc to Neutral, Raises PO to $24.00",2013-02-01 06:31:00-05:00,ALKS
62133,g,Alkermes Announces Positive Results from Phase 1 Study of ALKS 3831,2013-01-03 07:14:00-05:00,ALKS
62145,g,"Jefferies Reiterates Buy Rating, $24 PT on Alkermes",2012-07-18 12:13:00-04:00,ALKS
62147,b,UPDATE: J.P. Morgan Lowers Alkermes' PT,2012-05-31 09:14:00-04:00,ALKS
62149,g,Alkermes Announces Results from Phase 2 Study of ALKS 37 for Treatment of Opioid-Induced Constipation,2012-05-30 16:00:00-04:00,ALKS
62150,g,Alkermes Presents Positive Clinical Data of ALKS 5461 at 52nd Annual New Clinical Drug Evaluation Unit Meeting,2012-05-29 16:00:00-04:00,ALKS
62172,g,"UPDATE: FDA Approves BYDUREON, for Type 2 Diabetes",2012-01-27 15:44:00-05:00,ALKS
62173,g,"UPDATE: Amylin, Alkermes Drug Approved by FDA",2012-01-27 14:39:00-05:00,ALKS
62174,b,"UPDATE: No Decision Made by FDA on Amylin, Alkermes -Bloomberg",2012-01-27 14:35:00-05:00,ALKS
62192,g,"Jefferies Upgrades Alkermes to Buy, PT Raised to $21",2011-09-26 05:56:00-04:00,ALKS
62207,g,Eli Lilly & Earnings Preview: Analysts Predict Higher Earnings Over Prior Quarter,2011-07-18 14:55:00-04:00,ALKS
62214,g,Alkermes Announces Positive Results from Clinical Study of ALKS 9070,2011-06-30 08:01:00-04:00,ALKS
62222,g,J.P. Morgan Increases PT On ALKS To $21,2011-05-19 09:02:00-04:00,ALKS
62228,g,Alkermes Rises 3% Ahead Of Earnings (ALKS),2011-05-12 14:56:00-04:00,ALKS
62239,g,"Amylin Pharmaceuticals, Eli Lilly and Alkermes Announce Top-line Results from DURATION-6 Study",2011-03-03 08:04:00-05:00,ALKS
62243,g,Hapoalim Reiterates Buy on Alkermes (ALKS),2011-02-04 10:54:00-05:00,ALKS
62263,g,"Revenues Rise at ALKS, View Lowered - Analyst Blog",2010-11-08 17:03:00-05:00,ALKS
62273,g,FDA Nod for Alkermes' Vivitrol - Analyst Blog,2010-10-18 09:15:00-04:00,ALKS
62279,g,"PRX, ALKS, Initiated At Buy",2010-09-30 10:23:00-04:00,ALKS
62280,g,Thumbs Up for ALKS Drug - Analyst Blog,2010-09-17 15:39:00-04:00,ALKS
62286,b,Revenues Dip at Alkermes - Analyst Blog,2010-08-09 17:52:00-04:00,ALKS
62287,g,"Stocks Hitting 52-Week Highs (ALKS, BIDU, CHRW, ENDP)",2010-08-09 14:47:00-04:00,ALKS
62307,g,Alkermes (ALKS) Raised to Buy On Consta's Record Sales ,2010-02-05 09:56:00-05:00,ALKS
62317,g,"Morgan Stanley Maintains Equal-Weight on Allstate, Raises Price Target to $115",2020-05-08 08:06:00-04:00,ALL
62321,G,"Citigroup Maintains Buy on Allstate, Lowers Price Target to $119",2020-04-21 11:03:00-04:00,ALL
62353,G,Allstate Announces New $3B Buyback,2020-02-04 16:31:00-05:00,ALL
62413,B,Credit Suisse Downgrades Allstate to Neutral,2019-04-08 07:00:00-04:00,ALL
62455,G,Allstate To Acquire InfoArmor For $525M,2018-08-27 08:16:00-04:00,ALL
62470,B,Allstate Announces April 2018 Catastrophe Loss Estimate Of $211M,2018-05-17 08:26:00-04:00,ALL
62483,G,"Citigroup Maintains Buy on Allstate, Raises Price Target to $112.00",2018-03-28 08:15:00-04:00,ALL
62499,B,Keefe Bruyette & Woods Downgrades Allstate to Underperform,2018-01-02 06:24:00-05:00,ALL
62535,B,Allstate Sees Q1 Catastrophe Losses of ~$781M Pretax,2017-04-20 08:32:00-04:00,ALL
62551,B,Credit Suisse Downgrades Allstate to Neutral,2017-01-06 05:54:00-05:00,ALL
62557,G,Allstate Acquires SquareTrade For $1.4B,2016-11-28 16:42:00-05:00,ALL
62628,B,Citigroup Downgrades Allstate to Sell,2015-06-22 07:43:00-04:00,ALL
62643,G,Allstate Beats Q4 Revenue Expectations,2015-02-04 16:41:00-05:00,ALL
62652,G,JP Morgan Initiates Allstate With Overweight,2014-12-09 08:44:00-05:00,ALL
62686,G,UPDATE: Allstate Awarded $3.8 Million in Fraud Judgment,2014-04-21 10:08:00-04:00,ALL
62748,G,"Goldman Sachs Adds Allstate to 'Conviction Buy' List, Price Target Raised from $58 to $60",2013-05-03 09:03:00-04:00,ALL
62764,G,Allstate Adds $1B to Buyback Plan,2013-02-06 16:07:00-05:00,ALL
62776,G,Allstate Authorizes $1B Buyback Plan,2012-12-17 16:07:00-05:00,ALL
62828,G,UPDATE: Credit Suisse Raises PT to $39 on Allstate Corporation; Improved Homeowners' Profitability Thesis,2012-05-15 10:15:00-04:00,ALL
62846,G,"UBS Maintains Allstate at Buy, Raises PT from $35 to $37",2012-03-14 12:14:00-04:00,ALL
62848,G,Allstate Increases Quarterly Dividend by 4.8% to $0.22,2012-02-21 14:53:00-05:00,ALL
62858,G,UPDATE: Deutsche Bank Upgrades Rating to Buy and Raises PT to $31 on Allstate Corp.,2011-12-02 07:34:00-05:00,ALL
62864,B,Deutsche Bank Maintains Hold Rating and $29 PT on Allstate,2011-11-01 08:47:00-04:00,ALL
62930,G,Allstate's CEO to Appear on CNBC,2011-05-18 15:12:00-04:00,ALL
62934,G,Allstate to Acquire Esurance and Answer Financial for $1.0B,2011-05-18 08:02:00-04:00,ALL
62952,G,"Sterne Agee Initiates Allstate At Buy, $39 PT",2011-03-22 08:05:00-04:00,ALL
62956,G,Unconfirmed Rumors Circulate that Warren Buffett will acquire (ALL) at $55.00 all cash bid,2011-03-07 11:44:00-05:00,ALL
62958,B,Allstate Down 3.6% On Earnings Miss (ALL),2011-02-10 15:40:00-05:00,ALL
62962,B,Allstate Reports Q4 EPS of $0.55 vs. $0.86,2011-02-09 16:06:00-05:00,ALL
63095,G,"Enzon Beats, Announces Sell-off - Analyst Blog",2009-11-10 15:53:00-05:00,ALL
63120,B,"Baird Maintains Neutral on Allegion, Lowers Price Target to $85",2020-04-08 08:41:00-04:00,ALLE
63123,B,"Credit Suisse Upgrades Allegion to Neutral, Lowers Price Target to $112",2020-03-10 06:20:00-04:00,ALLE
63131,B,"B of A Securities Downgrades Allegion to Neutral, Announces $140 Price Target",2020-02-13 07:22:00-05:00,ALLE
63164,G,"Imperial Capital Maintains In-Line on Allegion, Raises Price Target to $105",2019-07-30 06:07:00-04:00,ALLE
63165,G,"Wells Fargo Maintains Outperform on Allegion, Raises Price Target to $115",2019-07-29 08:26:00-04:00,ALLE
63169,G,"Barclays Maintains Overweight on Allegion, Raises Price Target to $114",2019-07-09 08:41:00-04:00,ALLE
63175,B,"Imperial Capital Downgrades Allegion to In-Line, Raises Price Target to $96",2019-02-25 06:15:00-05:00,ALLE
63176,B,Goldman Sachs Downgrades Allegion to Neutral,2019-02-20 07:06:00-05:00,ALLE
63200,B,Berenberg Downgrades Allegion to Hold,2018-05-02 07:47:00-04:00,ALLE
63208,G,Allegion to Acquire Aurora Systems,2018-02-14 17:14:00-05:00,ALLE
63211,G,"Allegion to Acquire Commercial Door Manufacturer QMI, Terms Not Disclosed",2017-11-27 08:01:00-05:00,ALLE
63235,B,CLSA Downgrades Allegion to Outperform,2016-07-25 07:31:00-04:00,ALLE
63246,G,Allegion Increases Qtr. Dividend From $0.10 To $0.12/Share,2016-02-04 17:00:00-05:00,ALLE
63248,G,Bernstein Upgrades Allegion to Outperform,2016-01-19 07:41:00-05:00,ALLE
63249,G,"Bernstein Upgrades Allegion to Outperform, Maintains $70.00 PT",2016-01-19 07:36:00-05:00,ALLE
63260,G,Allegion Announces Public Offering of Senior Notes,2015-09-11 08:34:00-04:00,ALLE
63266,G,Allegion to Acquire AXA Stenman,2015-07-23 07:08:00-04:00,ALLE
63267,G,"Allegion to Acquire Korean Electronic Lock Company Milre Systek, No Terms",2015-07-20 07:02:00-04:00,ALLE
63269,G,"Allegion to Acquire Electronic Lock Company SimonsVoss, No Terms",2015-06-29 07:02:00-04:00,ALLE
63275,B,Benzinga's Top Downgrades,2015-05-04 09:11:00-04:00,ALLE
63276,B,Bernstein Downgrades Allegion To  Outperform,2015-05-04 08:50:00-04:00,ALLE
63277,B,Bernstein Downgrades Allegion to Outperform,2015-05-04 06:22:00-04:00,ALLE
63284,G,Allegion To Acquire Zero International; No Terms Disclosed,2015-02-26 08:32:00-05:00,ALLE
63285,G,"Allegion Q4 EPS $0.76 vs $0.68, Sales $573.5M vs $562.7M",2015-02-18 06:16:00-05:00,ALLE
63288,G,Allegion  Raises Qtr. Dividend from $0.08 to $0.10/Share,2015-02-11 17:32:00-05:00,ALLE
63289,G,Allegion Increases Dividend From $0.08 To $0.10/share,2015-02-11 17:30:00-05:00,ALLE
63290,G,Benzinga's Volume Movers,2014-10-31 11:03:00-04:00,ALLE
63293,G,Bocom System Wins $25M Project in Wuhu City,2014-10-29 09:30:00-04:00,ALLE
63305,G,"Allegion Announces $200M Buyback Plan, $0.08/Share Qtr. Dividend",2014-02-11 10:51:00-05:00,ALLE
63308,G,Allegion Acquires Schlage Lock de Colombia ,2014-01-08 08:08:00-05:00,ALLE
63311,G,UPDATE: Ingersoll Rand Completes Spinoff of Allegion,2013-12-02 06:36:00-05:00,ALLE
63322,G,Mid-Day Market Update: Allot Surges After Q4 Results; Rockwell Medical Shares Plunge,2020-02-04 12:10:00-05:00,ALLT
63334,G,Allot Reports Deal To Provide AllotSmart To Customers In EMEA,2019-09-16 08:05:00-04:00,ALLT
63355,B,"Benzinga's Top Upgrades, Downgrades For August 6, 2018",2018-08-06 09:13:00-04:00,ALLT
63362,G,Bank of America Upgrades Allot Communications to Buy,2018-02-07 07:51:00-05:00,ALLT
63364,G,Allot Communications to Acquire Netonomy; Terms Not Disclosed,2018-01-16 06:04:00-05:00,ALLT
63382,B,"Wunderlich Downgrades Allot Communications to Hold, Lowers PT to $5.50",2016-05-03 10:36:00-04:00,ALLT
63401,B,Benzinga's Top Downgrades,2015-05-06 09:16:00-04:00,ALLT
63406,B,Benzinga's Top Downgrades,2015-04-13 09:17:00-04:00,ALLT
63407,B,Needham Downgrades Allot Communications to Hold,2015-04-13 07:37:00-04:00,ALLT
63408,G,Allot Communications Completes Acquisition of Optenet's Operations,2015-03-24 06:02:00-04:00,ALLT
63409,G,Allot Communications to Acquire Operations of Optenet for ~$6.5M,2015-02-24 04:44:00-05:00,ALLT
63419,B,UPDATE: Bank Of America Downgrades Allot Communications On Weak Underlying Trends,2014-12-10 08:01:00-05:00,ALLT
63420,B,"Bank of America Downgrades Allot Communications Ltd. to Underperform, Lowers PT to $10.50",2014-12-10 06:55:00-05:00,ALLT
63433,B,Equity Indeces Reverse Losses; Crude Oil Falls Hard,2014-07-11 15:02:00-04:00,ALLT
63434,B,Rent-A-Center Shares Fall On Downbeat Forecast; Lorillard Surges,2014-07-11 13:30:00-04:00,ALLT
63451,B,Allot Communications Reports Q3 EPS of $0.03 vs $0.05 Est; Revenue of $23.95M vs $25.59M Est,2013-10-29 05:58:00-04:00,ALLT
63458,B,"RBC Capital Downgrades Allot Communications Ltd. to Sector Perform, Lowers PT to $13.00",2013-08-13 07:49:00-04:00,ALLT
63482,G,"UPDATE: Jefferies Reiterates Buy Rating, Lowers PT on Allot Communications",2013-02-06 13:49:00-05:00,ALLT
63492,B,"Wedbush Downgrades Allot Communications Ltd. to Neutral, Lowers PT to $17.00",2013-01-08 07:33:00-05:00,ALLT
63510,G,UPDATE: Jefferies Upgrades Allot Communications to Buy on Broader Opportunities  ,2012-10-09 13:58:00-04:00,ALLT
63514,G,Allot Communications Completes Acquisition of Oversi Networks ,2012-09-04 06:59:00-04:00,ALLT
63515,B,"Jefferies & Company Maintains Allot Communication at Hold, Lowers PT from $28 to $26",2012-08-01 06:23:00-04:00,ALLT
63521,G,ThinkEquity Upgrades Allot Communications from Hold to Buy,2012-06-04 11:39:00-04:00,ALLT
63529,B,ThinkEquity Downgrades Allot Communications to Hold from Buy,2012-04-10 12:07:00-04:00,ALLT
63531,B,UPDATE: Jefferies Downgrades Allot Communications to Hold ,2012-04-04 10:14:00-04:00,ALLT
63534,G,UPDATE: Oppenheimer Increases Target to $26 on Allot Communications,2012-03-30 09:57:00-04:00,ALLT
63544,G,Bank of America Merrill Lynch Maintains Allot Communications Buy,2011-12-23 16:00:00-05:00,ALLT
63547,G,Oppenheimer Raises PT on Allot Communications to $20,2011-12-21 07:08:00-05:00,ALLT
63551,G,"Wunderlich Maintains Buy, PT of $21 on Allot Communications",2011-11-15 09:15:00-05:00,ALLT
63556,G,Wunderlich Securities Maintains Buy Rating and $21 PT on Allot Communications,2011-10-26 10:01:00-04:00,ALLT
63557,G,Allot Announces $9.5 Million Order from Asian Tier 1 Operator,2011-10-25 09:41:00-04:00,ALLT
63568,G,Allot Communications Soaring 11% On Heavy Volume,2011-06-28 14:58:00-04:00,ALLT
63571,G,Wunderlich Securities Raises Allot Communications PT To $19 (ALLT),2011-05-03 15:05:00-04:00,ALLT
63582,G,Allot Communications Up 8.1% After Hitting 52-Week High (ALLT),2011-01-10 13:30:00-05:00,ALLT
63594,G,"Morgan Stanley Upgrades Ally Financial to Overweight, Announces $26 Price Target",2020-05-28 07:13:00-04:00,ALLY
63598,G,"Nomura Maintains Buy on Ally Financial, Lowers Price Target to $30",2020-04-21 10:31:00-04:00,ALLY
63600,G,"Wells Fargo Maintains Overweight on Ally Financial, Lowers Price Target to $23",2020-04-21 08:35:00-04:00,ALLY
63602,B,BTIG Downgrades Ally Financial to Neutral,2020-04-21 07:43:00-04:00,ALLY
63604,G,"Nomura Maintains Buy on Ally Financial, Lowers Price Target to $31",2020-04-14 08:04:00-04:00,ALLY
63605,G,"Piper Sandler Maintains Overweight on Ally Financial, Lowers Price Target to $28",2020-04-09 12:18:00-04:00,ALLY
63608,G,"Credit Suisse Maintains Outperform on Ally Financial, Lowers Price Target to $37",2020-02-20 10:08:00-05:00,ALLY
63609,B,"Barclays Downgrades Ally Financial to Equal-Weight, Announces $33 Price Target",2020-02-20 05:15:00-05:00,ALLY
63611,G,Ally Financial Announces Agreement To Acquire CardWorks For $2.65B,2020-02-18 18:00:00-05:00,ALLY
63612,B,"Nomura Maintains Neutral on Ally Financial, Raises Price Target to $36",2020-01-23 09:25:00-05:00,ALLY
63618,G,"Citigroup Maintains Buy on Ally Financial, Lowers Price Target to $38",2019-10-17 09:11:00-04:00,ALLY
63619,G,"Ally Financial Q3 Adj. EPS $1.01 Beats $0.98 Estimate, Sales $1.6B Beat $1.57B Estimate",2019-10-16 07:32:00-04:00,ALLY
63620,B,"JP Morgan Downgrades Ally Financial to Neutral, Lowers Price Target to $33",2019-10-08 06:50:00-04:00,ALLY
63622,G,"Barclays Maintains Overweight on Ally Financial, Raises Price Target to $40",2019-09-12 08:07:00-04:00,ALLY
63624,G,"Citigroup Maintains Buy on Ally Financial, Raises Price Target to $39",2019-09-09 07:43:00-04:00,ALLY
63625,G,"Stephens & Co. Upgrades Ally Financial to Overweight, Raises Price Target to $44",2019-09-09 06:43:00-04:00,ALLY
63626,B,"Nomura Maintains Neutral on Ally Financial, Raises Price Target to $34",2019-07-19 08:49:00-04:00,ALLY
63627,G,Ally Financial shares are trading higher after the company reported better-than-expected Q2 EPS and sales results.,2019-07-18 09:30:00-04:00,ALLY
63628,G,"Ally Financial Q1 Adj. EPS $0.8 Beats $0.78 Estimate, Sales $1.6B Beat $1.53B Estimate",2019-04-18 07:35:00-04:00,ALLY
63629,G,Ally Reports $1.25B Buyback,2019-04-01 16:16:00-04:00,ALLY
63630,G,Sandler O'Neill Upgrades Ally Financial to Buy,2019-02-26 08:13:00-05:00,ALLY
63640,G,"Ally Financial Q3 Adj. EPS $0.91 Beats $0.80 Estimate, Sales $1.505B Miss $1.51B Estimate",2018-10-25 07:57:00-04:00,ALLY
63641,G,"Bank of America Upgrades Ally Financial to Buy, Raises Price Target to $35",2018-07-30 08:09:00-04:00,ALLY
63642,G,Ally Financial Q2 EPS $0.83 Beats $0.71 Estimate,2018-07-26 07:34:00-04:00,ALLY
63643,G,Ally Financial Raises Qtr. Dividend From $0.13 to $0.15/Share,2018-07-16 16:19:00-04:00,ALLY
63644,G,Janney Capital Upgrades Ally Financial to Buy,2018-06-29 08:08:00-04:00,ALLY
63655,B,"Ally Financial Shares Down 2.5% As Co. Currently Holding Guidance Call Which Began at 9am ET, Slides Were Released Earlier",2018-03-15 09:12:00-04:00,ALLY
63660,G,"Morgan Stanley Maintains Overweight on Ally Financial, Raises Price Target to $34.00",2018-01-31 08:51:00-05:00,ALLY
63661,B,BMO Capital Downgrades Ally Financial to Market Perform,2018-01-31 06:55:00-05:00,ALLY
